Nomor Perkara,Tanggal Penetapan,Nama Hakim/Majelis Hakim,Posisi,Aktif
67/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 29 Jun. 2015",SOFIALDI,Hakim Anggota,Ya
67/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 29 Jun. 2015","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
68/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 29 Jun. 2015",SAIFUL ARIF,Hakim Ketua,Ya
68/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 29 Jun. 2015",CASMAYA,Hakim Anggota,Ya
68/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 29 Jun. 2015",JOKO SUBAGYO,Hakim Anggota,Ya
29/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015","MOH. MUCHLIS, SH. MH.",Hakim Ketua,Ya
29/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015",CASMAYA,Hakim Anggota,Ya
29/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015",SAIFUL ARIF,Hakim Anggota,Ya
29/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015","Anwar,SH.",Hakim Anggota,Ya
29/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015","Ugo,SH.",Hakim Anggota,Ya
30/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
30/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015",JHON HALASAN BUTAR BUTAR,Hakim Anggota,Ya
30/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
31/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015",ARIFIN,Hakim Ketua,Ya
31/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015",TITO SUHUD,Hakim Anggota,Ya
31/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 24 Apr. 2015","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
32/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 28 Apr. 2015","ARTHA THERESIA, SH.",Hakim Ketua,Ya
32/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 28 Apr. 2015",SAIFUL ARIF,Hakim Anggota,Ya
32/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 28 Apr. 2015",CASMAYA,Hakim Anggota,Ya
32/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 28 Apr. 2015","Ugo,SH.",Hakim Anggota,Ya
32/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 28 Apr. 2015","Anwar,SH.",Hakim Anggota,Ya
33/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 07 Mei 2015","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
33/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 07 Mei 2015","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
33/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 07 Mei 2015","ANNAS MUSTAQIM, SH. MHum.",Hakim Anggota,Ya
34/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 08 Mei 2015",JHON HALASAN BUTAR BUTAR,Hakim Ketua,Ya
34/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 08 Mei 2015",TITO SUHUD,Hakim Anggota,Ya
34/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 08 Mei 2015",ARIFIN,Hakim Anggota,Ya
34/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 08 Mei 2015",SOFIALDI,Hakim Anggota,Ya
34/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 08 Mei 2015","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
35/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 11 Mei 2015",CASMAYA,Hakim Ketua,Ya
35/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 11 Mei 2015",SAIFUL ARIF,Hakim Anggota,Ya
35/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 11 Mei 2015",SOFIALDI,Hakim Anggota,Ya
36/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 12 Mei 2015","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
36/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 12 Mei 2015",TITO SUHUD,Hakim Anggota,Ya
36/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 12 Mei 2015",JOKO SUBAGYO,Hakim Anggota,Ya
37/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 12 Mei 2015",TITO SUHUD,Hakim Ketua,Ya
37/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 12 Mei 2015","SUPRIYONO, SH. MH.",Hakim Anggota,Ya
37/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 12 Mei 2015",JOKO SUBAGYO,Hakim Anggota,Ya
38/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 12 Mei 2015",JHON HALASAN BUTAR BUTAR,Hakim Ketua,Ya
38/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 12 Mei 2015",ARIFIN,Hakim Anggota,Ya
38/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 12 Mei 2015",JOKO SUBAGYO,Hakim Anggota,Ya
39/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 19 Mei 2015","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
39/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 19 Mei 2015",CASMAYA,Hakim Anggota,Ya
39/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 19 Mei 2015","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
40/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 19 Mei 2015","ANNAS MUSTAQIM, SH. MHum.",Hakim Ketua,Ya
40/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 19 Mei 2015","SUPRIYONO, SH. MH.",Hakim Anggota,Ya
40/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 19 Mei 2015","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
41/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015",ASWIJON,Hakim Ketua,Ya
41/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015",SUTIO JUMAGI AKHIRNO,Hakim Anggota,Ya
41/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015",IBNU BASUKI WIDODO,Hakim Anggota,Ya
41/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015","Slamet Subagyo,SH.",Hakim Anggota,Ya
41/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015",JOKO SUBAGYO,Hakim Anggota,Ya
42/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015",IBNU BASUKI WIDODO,Hakim Ketua,Ya
42/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015",SUTIO JUMAGI AKHIRNO,Hakim Anggota,Ya
42/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015",ASWIJON,Hakim Anggota,Ya
42/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015","Slamet Subagyo,SH.",Hakim Anggota,Ya
42/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 21 Mei 2015",JOKO SUBAGYO,Hakim Anggota,Ya
43/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 28 Mei 2015",SUGIYANTO,Hakim Ketua,Ya
43/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 28 Mei 2015",ARIFIN,Hakim Anggota,Ya
43/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 28 Mei 2015",SOFIALDI,Hakim Anggota,Ya
44/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 28 Mei 2015","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
44/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 28 Mei 2015",JHON HALASAN BUTAR BUTAR,Hakim Anggota,Ya
44/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 28 Mei 2015",JOKO SUBAGYO,Hakim Anggota,Ya
45/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 28 Mei 2015",ARIFIN,Hakim Ketua,Ya
45/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 28 Mei 2015",SUGIYANTO,Hakim Anggota,Ya
45/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 28 Mei 2015",SOFIALDI,Hakim Anggota,Ya
46/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015",CASMAYA,Hakim Ketua,Ya
46/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015",TITO SUHUD,Hakim Anggota,Ya
46/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015",ARIFIN,Hakim Anggota,Ya
46/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015",SOFIALDI,Hakim Anggota,Ya
46/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
47/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015","ANNAS MUSTAQIM, SH. MHum.",Hakim Ketua,Ya
47/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015","SUPRIYONO, SH. MH.",Hakim Anggota,Ya
47/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015",JOKO SUBAGYO,Hakim Anggota,Ya
48/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
48/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015","ANNAS MUSTAQIM, SH. MHum.",Hakim Anggota,Ya
48/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 01 Jun. 2015",JOKO SUBAGYO,Hakim Anggota,Ya
9/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Feb. 2015","ANNAS MUSTAQIM, SH. MHum.",Hakim Ketua,Ya
9/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Feb. 2015",JHON HALASAN BUTAR BUTAR,Hakim Anggota,Ya
9/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Feb. 2015",JOKO SUBAGYO,Hakim Anggota,Ya
10/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Feb. 2015",JHON HALASAN BUTAR BUTAR,Hakim Ketua,Ya
10/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Feb. 2015","ANNAS MUSTAQIM, SH. MHum.",Hakim Anggota,Ya
10/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Feb. 2015","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
11/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 10 Feb. 2015","MOH. MUCHLIS, SH. MH.",Hakim Ketua,Ya
11/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 10 Feb. 2015","SUPRIYONO, SH. MH.",Hakim Anggota,Ya
11/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 10 Feb. 2015",SAIFUL ARIF,Hakim Anggota,Ya
11/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 10 Feb. 2015",SOFIALDI,Hakim Anggota,Ya
11/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 10 Feb. 2015","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
12/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 11 Feb. 2015",ASWIJON,Hakim Ketua,Ya
12/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 11 Feb. 2015",SUTIO JUMAGI AKHIRNO,Hakim Anggota,Ya
12/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 11 Feb. 2015",JHON HALASAN BUTAR BUTAR,Hakim Anggota,Ya
12/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 11 Feb. 2015","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
12/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 11 Feb. 2015",SOFIALDI,Hakim Anggota,Ya
13/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 17 Feb. 2015",PRIM HARIADI,Hakim Ketua,Ya
13/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 17 Feb. 2015","MOH. MUCHLIS, SH. MH.",Hakim Anggota,Ya
13/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 17 Feb. 2015","Ugo,SH.",Hakim Anggota,Ya
14/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Mar. 2015","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
14/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Mar. 2015","MOH. MUCHLIS, SH. MH.",Hakim Anggota,Ya
14/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Mar. 2015",SAIFUL ARIF,Hakim Anggota,Ya
14/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Mar. 2015","Slamet Subagyo,SH.",Hakim Anggota,Ya
14/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 09 Mar. 2015",JOKO SUBAGYO,Hakim Anggota,Ya
15/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 13 Mar. 2015",CASMAYA,Hakim Ketua,Ya
15/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 13 Mar. 2015",SAIFUL ARIF,Hakim Anggota,Ya
15/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 13 Mar. 2015","Anwar,SH.",Hakim Anggota,Ya
16/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 25 Mar. 2015","ARTHA THERESIA, SH.",Hakim Ketua,Ya
16/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 25 Mar. 2015",SINUNG HERMAWAN,Hakim Anggota,Ya
16/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 25 Mar. 2015",IBNU BASUKI WIDODO,Hakim Anggota,Ya
16/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 25 Mar. 2015","Anwar,SH.",Hakim Anggota,Ya
16/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 25 Mar. 2015",JOKO SUBAGYO,Hakim Anggota,Ya
17/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015",SINUNG HERMAWAN,Hakim Ketua,Ya
17/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015",IBNU BASUKI WIDODO,Hakim Anggota,Ya
17/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015",JHON HALASAN BUTAR BUTAR,Hakim Anggota,Ya
17/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015","Anwar,SH.",Hakim Anggota,Ya
17/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015",JOKO SUBAGYO,Hakim Anggota,Ya
18/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015","ARTHA THERESIA, SH.",Hakim Ketua,Ya
18/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015",SAIFUL ARIF,Hakim Anggota,Ya
18/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015",CASMAYA,Hakim Anggota,Ya
18/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015","Anwar,SH.",Hakim Anggota,Ya
18/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 26 Mar. 2015","Ugo,SH.",Hakim Anggota,Ya
19/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 01 Apr. 2015",SUTIO JUMAGI AKHIRNO,Hakim Ketua,Ya
19/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 01 Apr. 2015",ASWIJON,Hakim Anggota,Ya
19/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 01 Apr. 2015","Anwar,SH.",Hakim Anggota,Ya
20/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 01 Apr. 2015",ASWIJON,Hakim Ketua,Ya
20/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 01 Apr. 2015",SUTIO JUMAGI AKHIRNO,Hakim Anggota,Ya
20/PID.SUS/TPK/2015/PN JKT.PST,"Rabu, 01 Apr. 2015","Anwar,SH.",Hakim Anggota,Ya
21/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 09 Apr. 2015",IBNU BASUKI WIDODO,Hakim Ketua,Ya
21/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 09 Apr. 2015",SINUNG HERMAWAN,Hakim Anggota,Ya
21/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 09 Apr. 2015","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
22/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 09 Apr. 2015","MOH. MUCHLIS, SH. MH.",Hakim Ketua,Ya
22/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 09 Apr. 2015",CASMAYA,Hakim Anggota,Ya
22/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 09 Apr. 2015",SAIFUL ARIF,Hakim Anggota,Ya
22/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 09 Apr. 2015","Anwar,SH.",Hakim Anggota,Ya
22/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 09 Apr. 2015","Ugo,SH.",Hakim Anggota,Ya
23/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 13 Apr. 2015",ARIFIN,Hakim Ketua,Ya
23/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 13 Apr. 2015",TITO SUHUD,Hakim Anggota,Ya
23/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 13 Apr. 2015","Slamet Subagyo,SH.",Hakim Anggota,Ya
24/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 16 Apr. 2015",IBNU BASUKI WIDODO,Hakim Ketua,Ya
24/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 16 Apr. 2015",SINUNG HERMAWAN,Hakim Anggota,Ya
24/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 16 Apr. 2015",SOFIALDI,Hakim Anggota,Ya
25/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 16 Apr. 2015",SINUNG HERMAWAN,Hakim Ketua,Ya
25/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 16 Apr. 2015",IBNU BASUKI WIDODO,Hakim Anggota,Ya
25/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 16 Apr. 2015",SOFIALDI,Hakim Anggota,Ya
26/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 16 Apr. 2015",DEDEH SURYANTI,Hakim Ketua,Ya
26/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 16 Apr. 2015",SUGIYANTO,Hakim Anggota,Ya
26/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 16 Apr. 2015","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
27/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 17 Apr. 2015",TITO SUHUD,Hakim Ketua,Ya
27/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 17 Apr. 2015",ARIFIN,Hakim Anggota,Ya
27/PID.SUS/TPK/2015/PN JKT.PST,"Jumat, 17 Apr. 2015","Slamet Subagyo,SH.",Hakim Anggota,Ya
28/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 21 Apr. 2015","ANNAS MUSTAQIM, SH. MHum.",Hakim Ketua,Ya
28/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 21 Apr. 2015","SUPRIYONO, SH. MH.",Hakim Anggota,Ya
28/PID.SUS/TPK/2015/PN JKT.PST,"Selasa, 21 Apr. 2015",JOKO SUBAGYO,Hakim Anggota,Ya
109/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 30 Okt. 2014","MOH. MUCHLIS, SH. MH.",Hakim Ketua,Ya
109/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 30 Okt. 2014","SUPRIYONO, SH. MH.",Hakim Anggota,Ya
109/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 30 Okt. 2014",SAIFUL ARIF,Hakim Anggota,Ya
109/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 30 Okt. 2014","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
109/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 30 Okt. 2014",SOFIALDI,Hakim Anggota,Ya
110/PID.SUS/TPK/2014/PN JKT.PST,"Selasa, 11 Nov. 2014",SUTIO JUMAGI AKHIRNO,Hakim Ketua,Ya
110/PID.SUS/TPK/2014/PN JKT.PST,"Selasa, 11 Nov. 2014",ASWIJON,Hakim Anggota,Ya
110/PID.SUS/TPK/2014/PN JKT.PST,"Selasa, 11 Nov. 2014","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
111/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 12 Nov. 2014","MOH. MUCHLIS, SH. MH.",Hakim Ketua,Ya
111/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 12 Nov. 2014","SUPRIYONO, SH. MH.",Hakim Anggota,Ya
111/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 12 Nov. 2014",SAIFUL ARIF,Hakim Anggota,Ya
111/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 12 Nov. 2014",SOFIALDI,Hakim Anggota,Ya
111/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 12 Nov. 2014","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
112/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 13 Nov. 2014","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
112/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 13 Nov. 2014","MOH. MUCHLIS, SH. MH.",Hakim Anggota,Ya
112/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 13 Nov. 2014",SAIFUL ARIF,Hakim Anggota,Ya
112/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 13 Nov. 2014",SOFIALDI,Hakim Anggota,Ya
112/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 13 Nov. 2014","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
113/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 19 Nov. 2014","ANNAS MUSTAQIM, SH. MHum.",Hakim Ketua,Ya
113/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 19 Nov. 2014","AVIANTARA, SH. MHum.",Hakim Anggota,Ya
113/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 19 Nov. 2014","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
114/PID.SUS/TPK/2014/PN JKT.PST,"Selasa, 02 Des. 2014",IBNU BASUKI WIDODO,Hakim Ketua,Ya
114/PID.SUS/TPK/2014/PN JKT.PST,"Selasa, 02 Des. 2014",SINUNG HERMAWAN,Hakim Anggota,Ya
114/PID.SUS/TPK/2014/PN JKT.PST,"Selasa, 02 Des. 2014",CASMAYA,Hakim Anggota,Ya
114/PID.SUS/TPK/2014/PN JKT.PST,"Selasa, 02 Des. 2014","Anwar,SH.",Hakim Anggota,Ya
114/PID.SUS/TPK/2014/PN JKT.PST,"Selasa, 02 Des. 2014","Ugo,SH.",Hakim Anggota,Ya
115/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 03 Des. 2014",CASMAYA,Hakim Ketua,Ya
115/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 03 Des. 2014",SAIFUL ARIF,Hakim Anggota,Ya
115/PID.SUS/TPK/2014/PN JKT.PST,"Rabu, 03 Des. 2014","Slamet Subagyo,SH.",Hakim Anggota,Ya
116/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 04 Des. 2014","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
116/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 04 Des. 2014","MOH. MUCHLIS, SH. MH.",Hakim Anggota,Ya
116/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 04 Des. 2014","ANNAS MUSTAQIM, SH. MHum.",Hakim Anggota,Ya
116/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 04 Des. 2014","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
116/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 04 Des. 2014",JOKO SUBAGYO,Hakim Anggota,Ya
118/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014","ANNAS MUSTAQIM, SH. MHum.",Hakim Ketua,Ya
118/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014","SUPRIYONO, SH. MH.",Hakim Anggota,Ya
118/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014","Slamet Subagyo,SH.",Hakim Anggota,Ya
119/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014","SUPRIYONO, SH. MH.",Hakim Ketua,Ya
119/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014","ANNAS MUSTAQIM, SH. MHum.",Hakim Anggota,Ya
119/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014","Slamet Subagyo,SH.",Hakim Anggota,Ya
117/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014",SINUNG HERMAWAN,Hakim Ketua,Ya
117/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014",IBNU BASUKI WIDODO,Hakim Anggota,Ya
117/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014","MOH. MUCHLIS, SH. MH.",Hakim Anggota,Ya
117/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014","Anwar,SH.",Hakim Anggota,Ya
117/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 11 Des. 2014","Ugo,SH.",Hakim Anggota,Ya
120/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 18 Des. 2014",SUTIO JUMAGI AKHIRNO,Hakim Ketua,Ya
120/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 18 Des. 2014",ASWIJON,Hakim Anggota,Ya
120/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 18 Des. 2014",SAIFUL ARIF,Hakim Anggota,Ya
120/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 18 Des. 2014","Anwar,SH.",Hakim Anggota,Ya
120/PID.SUS/TPK/2014/PN JKT.PST,"Kamis, 18 Des. 2014","Ugo,SH.",Hakim Anggota,Ya
1/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 05 Jan. 2015",JHON HALASAN BUTAR BUTAR,Hakim Ketua,Ya
1/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 05 Jan. 2015",SAIFUL ARIF,Hakim Anggota,Ya
1/PID.SUS/TPK/2015/PN JKT.PST,"Senin, 05 Jan. 2015",CASMAYA,Hakim Anggota,Ya
2/PID.SUS/TPK/2015/PN JKT.PST,"Kamis, 08 Jan. 2015",IBNU BASUKI WIDODO,Hakim Ketua,Ya
